obj_id,type
ZTF20achbkud,SN Ia
ZTF20achdcni,SN Ia
ZTF20achdwmq,SN Ia
ZTF20achjwqt,SN IIn
ZTF20achkgng,SN Ia
ZTF20achksbc,SN Ia
ZTF20achmgee,SN Ia
ZTF20achmmex,SN II
ZTF20achncqp,SN Ia
ZTF20achncvv,SLSN-II
ZTF20achncxi,SN Ia
ZTF20achnfaa,SN IIP
ZTF20achoqvb,SN Ia
ZTF20achsfcq,SN Ia
ZTF20achsoln,SN Ia
ZTF20achstwk,SN Ia
ZTF20achtpbn,SN Ia
ZTF20achtxbi,SN Ia
ZTF20achtzug,SN Ia
ZTF20achusux,SN IIP
ZTF20achvdtx,SN IIP
ZTF20achvere,SN Ia
ZTF20achvlbs,SN Ic-BL
ZTF20achvmjr,SN Ia
ZTF20achvmoj,SN Ia
ZTF20achwpvs,SN Ia
ZTF20achzugy,SN Ia
ZTF20aciaxil,SN Ia
ZTF20acifwef,SN Ia
ZTF20aciievv,SN Ia
ZTF20aciigcw,SN Ia-91bg
ZTF20acikuon,SN Ia
ZTF20acikzzn,SN Ia
ZTF20acimjmc,SN Ia-91bg
ZTF20aciowcm,SN Ia
ZTF20acisbek,SN Ia
ZTF20acitbmh,SN Ia
ZTF20acitoie,SN IIP
ZTF20aciuakv,SN Ia
ZTF20aciubfx,SN IIP
ZTF20aciubjh,SN II
ZTF20aciudrr,SN Ia
ZTF20aciugdl,SN Ia
ZTF20aciwcuz,SN Ia-CSM
ZTF20aciwrpn,SN IIn
ZTF20acixidp,SN Ia
ZTF20acizliy,SN Ia
ZTF20acjbhhp,SN II
ZTF20acjeflr,SLSN-I
ZTF20acjetyf,SN Ia
ZTF20acjfimy,SN Ia
ZTF20acjhhqx,SN Ia
ZTF20acjjkhr,SN Ia
ZTF20acjlkpe,SN Ia
ZTF20acjpvyd,SN IIb
ZTF20acjrytv,SN Ia
ZTF20acjsazw,SN Ia
ZTF20acjutba,SN Ia
ZTF20acjzzyr,SN Ia
ZTF20ackdkva,SN Ia
ZTF20ackhoov,SN IIP
ZTF20ackkejs,SN Ia
ZTF20acknpig,SN IIP
ZTF20ackrqfi,SN Ia
ZTF20ackzfvn,SN II
ZTF20aclflxd,SN Ia
ZTF20aclgnds,SN Ia
ZTF20aclkuqh,SN Ia
ZTF20aclkvjy,SN IIn
ZTF20aclnsts,SN Ia
ZTF20aclvtnk,SN II
ZTF20aclvvws,SN I
ZTF20aclwclm,SN Ia
ZTF20aclxbwk,SN Ia
ZTF20acmafkf,SN Ia
ZTF20acmddof,SN Ia
ZTF20acmhmzl,SN II
ZTF20acmxpmg,SN Ia
ZTF20acmzoxo,SN Ia
ZTF20acnigox,SN Ia
ZTF20acnrphs,SN Ia
ZTF20acnrvfm,SN II
ZTF20acnsgdb,SN Ia
ZTF20acnsinb,SN Ia
ZTF20acntqoh,SN Ia
ZTF20acnviyk,SN Ia
ZTF20acnvlgg,SN Ia
ZTF20acnvniw,SN IIn
ZTF20acnvnss,SN Ia
ZTF20acnvtxy,SN II
ZTF20acnvzga,SN Ia
ZTF20acnwjwp,SN Ia
ZTF20acnywhz,SN Ia
ZTF20acnyxln,SN Ia
ZTF20acnzkxb,SN II
ZTF20acnznol,SN Ia-91bg
ZTF20acoaqpm,SN Ia
ZTF20acobvxk,SN Ia
ZTF20acobxlz,SN Ia
ZTF20acocohy,SN II
ZTF20acogesf,SN Ia
ZTF20acogywb,SN Ia
ZTF20acoqlav,SN Ia
ZTF20acoqlrd,SN Ia
ZTF20acoqpbg,SN Ia
ZTF20acordqz,SN Ia
ZTF20acoredl,SN Ia
ZTF20acorjop,SN II
ZTF20acosehg,SN Ia
ZTF20acotwur,SN Ia
ZTF20acounxo,SN II
ZTF20acouofb,SN II
ZTF20acovdho,SN Ia
ZTF20acowata,SN Ia
ZTF20acowddo,SN Ia
ZTF20acowpur,SN Ia
ZTF20acowuix,SN Ia
ZTF20acoxdas,SN Ia
ZTF20acoyfpk,SN Ia
ZTF20acoykif,SN Ia
ZTF20acoyvdg,SN Ia
ZTF20acoyyly,SN Ia
ZTF20acozbod,Novae
ZTF20acpbdvm,SN II
ZTF20acpbnzr,SN Ia
ZTF20acpeldz,SN Ia
ZTF20acpgnej,SN Ia
ZTF20acpgnsn,SN Ia
ZTF20acpgokr,SN II
ZTF20acpgzif,SN Ia
ZTF20acphccy,SN Ia
ZTF20acphcdv,SN Ia
ZTF20acphvjk,SN Ia
ZTF20acpjcoe,SN Ia
ZTF20acpjqxp,SN Ib-p
ZTF20acpkjsn,SN Ia
ZTF20acpkled,SN Ia
ZTF20acpklpq,SN Ia
ZTF20acpkqhq,SN Ia
ZTF20acpkses,SN II
ZTF20acpksoc,SN Ia
ZTF20acpkzxq,SN Ia
ZTF20acplhku,SN Ia
ZTF20acplqek,SN Ia-pec
ZTF20acpmgdz,SN Ia
ZTF20acpmxdg,SN Ia
ZTF20acpprmy,SN Ia
ZTF20acpqagp,SN Ia
ZTF20acpqbfu,SN II
ZTF20acprmuv,SN IIn
ZTF20acptdpf,SN Ia
ZTF20acpujxl,SN Ia
ZTF20acpumut,SN Ia
ZTF20acpvbbh,SN II
ZTF20acpvxmk,SN Ia
ZTF20acqelhh,SN Ia
ZTF20acqexmr,SN II
ZTF20acqgklx,SN IIn
ZTF20acqikeh,SN Ia-CSM
ZTF20acqlfwb,SN Ia
ZTF20acqnfzn,SN II
ZTF20acqntkr,SN Ia
ZTF20acqqdkl,SN II
ZTF20acquetr,SN Ia
ZTF20acqvgav,SN Ia
ZTF20acqvwzb,SN II
ZTF20acqvwzm,SN Ib
ZTF20acqzjqz,SN Ia
ZTF20acrbpqd,SN Ia
ZTF20acrdemq,SN Ia
ZTF20acrerzb,SN Ia
ZTF20acrhrcy,SN Ia
ZTF20acrqeje,SN Ia
ZTF20acrrssy,SN II
ZTF20acrseou,SN Ia
ZTF20acrudzk,SN Ia
ZTF20acrufey,SN Ia
ZTF20acrxrfv,SN Ia
ZTF20acrzuko,SN I
ZTF20acsesce,SN Ia
ZTF20acsfdnn,SN Ia
ZTF20actawpa,SN II
ZTF20actddoh,SN Ia
ZTF20actdeqw,SN Ia
ZTF20actekrw,SN Ic
ZTF20actfeym,SN Ia
ZTF20actfoxr,SN Ia
ZTF20actiymd,SN Ia
ZTF20actkmks,SN II
ZTF20actkulc,SN IIn
ZTF20actljfs,SN Ia
ZTF20actnuls,SN II
ZTF20actnzzk,SN II
ZTF20actoakx,SN Ia
ZTF20actocyw,SN Ia
ZTF20actodrq,SN II
ZTF20actpatx,SN Ia
ZTF20actpbck,SN Ia
ZTF20actpqgc,SN Ic
ZTF20actpuan,SN Ia
ZTF20actqnhg,SN II
ZTF20actquzl,SN II
ZTF20actskcf,SN Ia
ZTF20actvfgr,SN Ia
ZTF20actvpyc,SN Ia
ZTF20acuaqlf,SN II
ZTF20acucbek,SN Ia
ZTF20acudkao,SN Ia
ZTF20acueziy,SN Ic-norm
ZTF20acufmte,SN II
ZTF20acugxbm,SN Ia
ZTF20acuhgar,SN II
ZTF20acuimtq,SN Ia
ZTF20acukxat,SN Ia
ZTF20aculruc,SN Ia-norm
ZTF20acumekm,SN Ia
ZTF20acumrio,SN Ia
ZTF20acumxrh,SN Ia
ZTF20acuobve,SN Ia
ZTF20acuosvy,SN Ia
ZTF20acuoxrx,SN Ia
ZTF20acurrzb,SN Ia
ZTF20acurtpj,SN Ia
ZTF20acusneh,SN Ia
ZTF20acuspji,SN Ia
ZTF20acusqsp,SN Ia
ZTF20acusylb,SN IIn
ZTF20acuvatg,SN Ia
ZTF20acuzfpk,SN Ia
ZTF20acuzjqk,SN Ia
ZTF20acuzlib,SN Ia
ZTF20acvagdq,SN Ia
ZTF20acvbcrd,SN Ia
ZTF20acvbrbv,SN Ia-91bg
ZTF20acvchhw,SN Ia
ZTF20acvdqtg,SN Ia
ZTF20acveadu,SN II
ZTF20acvejem,SN Ia
ZTF20acveyyv,SLSN-II
ZTF20acvezdt,SN II
ZTF20acviwcr,SN Ia
ZTF20acvjagm,SN II
ZTF20acvjlev,SN II
ZTF20acvkjrm,SN Ia
ZTF20acvziuf,SN Ia
ZTF20acwcfvx,SN Ia
ZTF20acwdnbw,SN Ia
ZTF20acweyro,SN Ia
ZTF20acwfcfs,SN Ia
ZTF20acwfftd,SN Ia
ZTF20acwfgiy,SN Ia
ZTF20acwgnxk,SN Ia-91bg
ZTF20acwgxhk,SN II
ZTF20acwkvgj,SN Ia
ZTF20acwkwqn,SN Ia
ZTF20acwmpsj,SN Ia
ZTF20acwncbd,SN Ia
ZTF20acwoamm,SN Ia
ZTF20acwomqh,SN Ia
ZTF20acwozwz,SN Ia
ZTF20acwphqb,SN Ia
ZTF20acwqlpq,SN Ia
ZTF20acwqndp,SN Ia
ZTF20acwqqjs,SN IIb
ZTF20acwujgz,SN Ia
ZTF20acwxbyr,SN Ia
ZTF20acwyihb,SN Ia
ZTF20acwytht,SN IIP
ZTF20acwytmh,SN Ia
ZTF20acwytxn,Tidal Disruption Event
ZTF20acxbbaj,SN Ia
ZTF20acxbnjd,SN Ia
ZTF20acxdawc,SN Ia
ZTF20acxkfrm,SN II
ZTF20acxlaih,SN Ia
ZTF20acxmxth,SN Ia
ZTF20acxmxtu,SN IIn
ZTF20acxncha,SN Ia
ZTF20acxooam,SN Ia
ZTF20acxpurh,SN Ia
ZTF20acxpvhu,SN Ia
ZTF20acxqnhn,SN Ia-pec
ZTF20acxsxac,SN Ia
ZTF20acxtgek,SN II
ZTF20acxvvnf,SN Ia
ZTF20acxzkkf,SN Ia
ZTF20acxzqyp,SN Ia
ZTF20acymtcs,SN Ia
ZTF20acynaba,SN Ia
ZTF20acynjjo,SN Ia
ZTF20acynllu,SN Ia
ZTF20acyntiu,SN Ia
ZTF20acyqzeu,SN II
ZTF20acyrhbo,SN Ia
ZTF20acyrodl,SN Ia
ZTF20acytgxf,SN II
ZTF20acyvbhj,SN Ia
ZTF20acyxrez,SN Ia
ZTF20acyyavb,SN Ia
ZTF20acyybvq,SN Ia-pec
ZTF20acyybwo,SN Ia
ZTF20acyzsol,SN Ia
ZTF20aczacag,SN Ia
ZTF20aczfwjj,SN Ia
ZTF20aczgoml,SN Ia-91T
ZTF20aczgvfe,SN II
ZTF20aczhajq,SN Ia
ZTF20aczsjzc,SN Ia
ZTF20acztnts,SN Ia
ZTF20adadffg,SN Ia
ZTF20adadlqm,SN II
ZTF20adadlqv,SN II
ZTF20adadmsg,SN Ia
ZTF20adadsgm,SN Ia
ZTF20adaduxg,SN II
ZTF20adaghdo,SN Ia
ZTF21aaaadmo,SN Ia
ZTF21aaaalaf,SN Ia
ZTF21aaaawur,SN Ia
ZTF21aaabaey,SN Ia
ZTF21aaabtyq,SN Ia
ZTF21aaabubo,SN Ia
ZTF21aaabucr,SN Ia
ZTF21aaabuoj,SN Ia
ZTF21aaabviz,SN Ia
ZTF21aaabvkj,SN Ia
ZTF21aaabwfl,SN Ia
ZTF21aaabwzx,SN Ia
ZTF21aaabxbd,SN IIn
ZTF21aaabxln,SN Ia
ZTF21aaabzap,SN Ia
ZTF21aaabzdr,SN Ib/c
ZTF21aaadiap,SN Ia
ZTF21aaaewsb,SN Ia
ZTF21aaafgmv,SN Ia
ZTF21aaagypx,SN II
ZTF21aaagzee,SN Ia
ZTF21aaahtln,SN Ia
ZTF21aaahuox,SN Ia
ZTF21aaahyjj,SN Ia-91T
ZTF21aaaigfg,SN Ia
ZTF21aaaldio,SN Ia
ZTF21aaampui,SN Ia
ZTF21aaaokyp,Tidal Disruption Event
ZTF21aaaouyd,SN I
ZTF21aaaoviv,SN Ia
ZTF21aaarlbp,Novae
ZTF21aaasxel,SN Ia
ZTF21aaateuz,SN Ia
ZTF21aaaubig,SN Ic
ZTF21aaazieb,SN Ia
ZTF21aabcyvd,SN Ia
ZTF21aabfson,SN Ia
ZTF21aabgdda,SN Ia
ZTF21aabhqng,SN Ia
ZTF21aabhxxj,SN Ia
ZTF21aabjesm,SN II
ZTF21aabpszb,SN Ia
ZTF21aabvdjw,SN Ia
ZTF21aabvqlo,SN Ia
ZTF21aabxjqr,SN IIb
ZTF21aabxztv,SN Ia
ZTF21aackkcp,SN Ia
ZTF21aacpasn,SN Ia
ZTF21aacscvb,SN Ia
ZTF21aacvhsc,SN Ia
ZTF21aacvupj,SN Ia
ZTF21aacwleg,SN II
ZTF21aacxung,SN Ia
ZTF21aaczpca,SN Ia
ZTF21aadalct,SN Ia
ZTF21aadatfg,SN Ic-BL
ZTF21aadebss,SN Ia
ZTF21aadkgpm,SN Ia
ZTF21aadkhte,SN II
ZTF21aadkuko,SN Ia
ZTF21aadoizf,SN II
ZTF21aadtkki,SN Ia
ZTF21aadzuil,SN Ia
ZTF21aaejeyu,SN Ia
ZTF21aaekeqv,SN II
ZTF21aaekkbv,SN Ia
ZTF21aaespww,SN Ia
ZTF21aaewexx,SN Ia
ZTF21aafdvxz,SN II
ZTF21aafdxca,SN Ia
ZTF21aafhftg,SN Ia
ZTF21aafkgvj,SN Ia
ZTF21aafkpnp,SN Ia
ZTF21aafkwtk,SN II-norm
ZTF21aaflcbk,SN Ia
ZTF21aafnabs,SN Ia
ZTF21aafnunh,SN Ic-BL
ZTF21aagkhwf,SN Ia
ZTF21aagkvqa,SN Ia
ZTF21aaglgcb,SN Ia
ZTF21aaglxow,SN Ia
ZTF21aagmqic,SN Ia
ZTF21aagmryd,SN Ia
ZTF21aagmzio,SN Ia
ZTF21aagnqnz,SN IIn
ZTF21aagoeny,SN Ia
ZTF21aagofnn,SN Ia
ZTF21aagofpx,SN Ia
ZTF21aagogqe,SN Ia
ZTF21aagojfe,SN Ia
ZTF21aagolae,SN Ia
ZTF21aagoliy,SN Ia
ZTF21aagolqa,SN Ia
ZTF21aagpymw,SN Ic-SLSN
ZTF21aagqbvp,SN II
ZTF21aagqcfs,SN Ia
ZTF21aagrjag,SN Ia
ZTF21aagsgit,SN Ia
ZTF21aagtceu,SN Ia
ZTF21aagtekf,SN II
ZTF21aagteny,SN Ia
ZTF21aagtexi,SN Ia
ZTF21aagtoic,SN Ia
ZTF21aagtpyw,SN Ia
ZTF21aagtqgz,SN Ia-91T
ZTF21aagtqna,SN II
ZTF21aagtqpn,SN II
ZTF21aagtqug,SN Ia-91bg
ZTF21aagtuzm,SN Ia
ZTF21aagxmfv,SN Ia-91T
ZTF21aagycmk,SN Ia
ZTF21aagyewh,SN Ia
ZTF21aagygzv,SN Ia
ZTF21aagyrvh,SN Ia
ZTF21aagyscx,SN Ia
ZTF21aagyvtq,SN Ia
ZTF21aahccrk,SN Ia
ZTF21aahdpqu,SN Ia
ZTF21aahdqrg,SN Ic
ZTF21aahfbkh,SN Ia-91bg
ZTF21aahfjlo,SN Ia
ZTF21aahfjrr,SLSN-II
ZTF21aahgspm,SN II
ZTF21aahkvem,SN Ia
ZTF21aahnkut,SN Ia
ZTF21aahptim,SN Ia
ZTF21aahsgan,SN Ia
ZTF21aahsqng,SN Ia
ZTF21aahtmlu,SN Ia
ZTF21aahvuvi,SN Ia
ZTF21aahzspd,SN Ia
ZTF21aaifyvi,SN Ia
ZTF21aaigqir,SN Ia
ZTF21aaihala,SN Ia
ZTF21aaikpnj,SN Ia
ZTF21aaipypa,SN II
ZTF21aaizyqc,SN II
ZTF21aajaljq,SN Ia
ZTF21aajdbhw,SN Ia
ZTF21aajfpwk,SN Ia
ZTF21aajmkrd,SN Ia
ZTF21aajtsba,SN Ia-91T
ZTF21aajtszm,SN Ia
ZTF21aajvtsq,SN Ia
ZTF21aakbgpf,SN Ia
ZTF21aakijia,SN Ia
ZTF21aakjkec,SN Ic-BL
ZTF21aaknzxo,SN Ia
ZTF21aakupth,SN IIn
ZTF21aakvhtz,SN Ia
ZTF21aakybgi,SN Ia
ZTF21aakymbv,SN Ic
ZTF21aakyqkb,SN Ia
ZTF21aakzmaq,SN Ia
ZTF21aalekwo,SN Ia
ZTF21aalezap,SN Ia-pec
ZTF21aalgszc,SN Ia
ZTF21aalhrtk,SN Ia-91bg
ZTF21aalimya,SN IIb
ZTF21aalkhot,SN Ic-SLSN
ZTF21aalkjbl,SN Ia-91bg
ZTF21aalkknw,SN Ia
ZTF21aalkltz,SN Ibn
ZTF21aallfyn,SN Ia
ZTF21aalnhby,SN Ia
ZTF21aalnyny,SN Ia
ZTF21aalodzw,SN II
ZTF21aalofsw,SN Ia
ZTF21aaluqkp,SN II
ZTF21aalyvyw,SN Ia
ZTF21aamcpte,SN Ia-norm
ZTF21aamfcji,SN Ia
ZTF21aamgcrv,SN Ia
ZTF21aamgrtx,SN Ia
ZTF21aamiukc,SN Ia
ZTF21aamnngb,SN Ia
ZTF21aamobbh,SN Ibn
ZTF21aamqgid,SN II
ZTF21aamsiqk,SN Ia
ZTF21aamttit,SN Ia
ZTF21aamucom,SN Ia-91T
ZTF21aamwlzd,SN Ia
ZTF21aamwqim,SN II
ZTF21aamwyql,SN Ia
ZTF21aamwzfi,SN Ia
ZTF21aamzuxi,SN II
ZTF21aanefkx,SLSN-II
ZTF21aanfuuk,SN II
ZTF21aannoix,SN Ic
ZTF21aanortq,SN Ia-pec
ZTF21aanplys,SN II
ZTF21aanrhag,SN IIb
ZTF21aanswls,SN Ia
ZTF21aantsla,SN II
ZTF21aanuyro,SN Ia
ZTF21aanvncv,SN Ib
ZTF21aanwbhk,SN Ia
ZTF21aanwfjk,SN Ia
ZTF21aanxhjv,Tidal Disruption Event
ZTF21aanxiax,SN Ia
ZTF21aanyfqu,SN Ia
ZTF21aanyyde,SN Ia
ZTF21aanzcuj,SN II
ZTF21aaocibg,SN Ia
ZTF21aaodljj,SN Ia
ZTF21aaoexgy,SN Ia
ZTF21aaoexjt,SN Ia
ZTF21aaogglh,SN Ia
ZTF21aaoiaar,SN IIb
ZTF21aaokvio,SN IIn
ZTF21aaoppzc,SN Ia
ZTF21aaoqbbw,SN IIn
ZTF21aaoqvzv,SN Ia
ZTF21aaovdlh,SN Ia
ZTF21aaowaxx,SN IIn
ZTF21aapdmnr,SN Ia
ZTF21aapduck,SN Ia
ZTF21aapdumx,SN Ibn
ZTF21aapdxxs,SN II
ZTF21aapecxb,SN Ic-BL
ZTF21aapegtd,SN II
ZTF21aapehpx,SN Ia
ZTF21aapejbx,SN Ia
ZTF21aapfdqw,SN II
ZTF21aapffqd,SN II
ZTF21aapfime,SN Ia
ZTF21aapfpod,SN Ia
ZTF21aaphlty,SN Ia
ZTF21aaphvyi,SN Ia
ZTF21aapjmda,SN Ia-91bg
ZTF21aapjmgf,SN II-norm
ZTF21aapjphz,SN II
ZTF21aapkhsc,SN Ia
ZTF21aapkvrd,SN Ia
ZTF21aapliyn,SN II
ZTF21aaplnef,SN Ia
ZTF21aaplnxw,SN Ia-03fg
ZTF21aapnlfx,SN Ia
ZTF21aapomdb,SN Ia
ZTF21aappdnv,SN Ic-SLSN
ZTF21aapqzxr,SN Ia
ZTF21aaprddk,SN Ia
ZTF21aaprevg,SN Ia
ZTF21aaprfkc,SN Ia
ZTF21aaptouk,SN Ia
ZTF21aapvsxv,SN Ia
ZTF21aapvxnf,SN Ia-91T
ZTF21aapxtqg,SN Ia
ZTF21aapyiku,SN Ia
ZTF21aapzzgf,SN Ia
ZTF21aaqafcf,SN Ia
ZTF21aaqdxzv,SN Ia
ZTF21aaqecpl,SN Ia
ZTF21aaqftpz,SN Ia
ZTF21aaqftuq,SN Ia-91T
ZTF21aaqhqke,SN IIn
ZTF21aaqizwm,SN Ia
ZTF21aaqjmps,SN II
ZTF21aaqldsj,SN II
ZTF21aaqldsk,SN Ic
ZTF21aaqpykm,SN Ia
ZTF21aaqqlfw,SN Ia
ZTF21aaqqwln,SN Ia
ZTF21aaqsprr,SN Ia
ZTF21aaqugxm,SN II
ZTF21aaquhqr,SN II
ZTF21aaquiwu,SN Ia
ZTF21aaqujke,SN Ia
ZTF21aaqvsvw,SN IIb
ZTF21aaqvuyf,SN Ia
ZTF21aaqwfqe,SN Ib
ZTF21aaqwjlz,SN Ia
ZTF21aaqyetj,SN Ia
ZTF21aaqyuun,SN II
ZTF21aaqzkhx,SN Ia
ZTF21aaqzqaa,SN Ia
ZTF21aaradzm,SN IIn
ZTF21aaraqpr,SN Ia
ZTF21aarcobt,SN IIn
ZTF21aardybv,SN Ia
ZTF21aarejnt,SN Ia
ZTF21aarenhl,SN Ia
ZTF21aarhnwn,SN Ia
ZTF21aarhzdh,SN Ia
ZTF21aarigsr,SN Ia
ZTF21aarjczf,SN Ia
ZTF21aarmjai,SN Ia
ZTF21aarmkuj,SN Ia
ZTF21aarnjyd,SN Ib
ZTF21aarohyu,SN Ia
ZTF21aarojxa,SN Ia
ZTF21aarrplo,SN Ia
ZTF21aarrwdu,SN Ia
ZTF21aarskup,SN Ia
ZTF21aarwlht,SN Ia
ZTF21aarybxo,SN Ia
ZTF21aarzgql,SN Ia
ZTF21aasafkl,SN Ia
ZTF21aasaxdk,SN Ia
ZTF21aasbjgq,SN Ia
ZTF21aasbkrl,SN Ia
ZTF21aasctwo,SN Ia
ZTF21aascwrr,SN Ia
ZTF21aasfseg,SN II
ZTF21aasgffc,SN Ia
ZTF21aaskwgm,SN Ia
ZTF21aaskyvp,SN Ia
ZTF21aassamj,SN Ia
ZTF21aastazz,SN Ia
ZTF21aastzsn,SN IIb
ZTF21aasuazz,SN Ia
ZTF21aasufxv,SN Ia
ZTF21aaswvyc,SN Ia
ZTF21aasyydo,SN Ia
ZTF21aasyzkt,SN Ia
ZTF21aatdzmt,SN Ia
ZTF21aatjavc,SN Ia
ZTF21aatkdcw,SN Ia
ZTF21aatlbsi,SN Ia
ZTF21aatlesr,SN Ia
ZTF21aatpsky,SN II
ZTF21aatsafx,SN Ia
ZTF21aatvcdl,SN Ia
ZTF21aatwkkt,SN Ibn
ZTF21aatwlhj,SN Ia
ZTF21aatyplr,SN Ia
ZTF21aauamtx,SN Ia
ZTF21aauapli,SN Ia
ZTF21aaublej,SN Ia
ZTF21aaufthj,SN Ia
ZTF21aaufvpg,SN Ia
ZTF21aaufwyh,SN Ib
ZTF21aaugbus,SN Ia
ZTF21aaukcog,SN II
ZTF21aaunadg,SN Ia
ZTF21aaupkow,SN Ia
ZTF21aautijg,SN IIn
ZTF21aauuybx,Tidal Disruption Event
ZTF21aauvmck,SN Ibn
ZTF21aauzzny,SN Ia
ZTF21aavbrwr,SN Ia
ZTF21aavdqgf,SN I
ZTF21aavheiv,SN Ia
ZTF21aavhsdw,SN Ia
ZTF21aavodst,SN Ia-norm
ZTF21aavodtn,SN Ia
ZTF21aavoete,SN Ia
ZTF21aavotzn,SN Ia-02cx
ZTF21aavqwhh,SN Ia
ZTF21aavsbkt,SN Ia
ZTF21aavuprl,SN Ia
ZTF21aavuqzr,SN IIn
ZTF21aavutkm,SN Ia
ZTF21aavxruq,SN Ia
ZTF21aawgzda,SN II
ZTF21aawlcwh,SN Ib/c
ZTF21aawmdxw,SN Ib
ZTF21aawmtug,SN II
ZTF21aawmujq,SN IIb
ZTF21aawogdl,SN Ib
ZTF21aawqpuf,SN Ia
ZTF21aawtazf,SN Ia
ZTF21aawtewf,SN Ia
ZTF21aawxqia,SN Ia
ZTF21aawyyha,SN Ia
ZTF21aawzsew,SN Ia
ZTF21aaxbgul,SN Ia
ZTF21aaxgwtb,SN Ia
ZTF21aaxhzru,SN Ia
ZTF21aaxkckg,SN Ia
ZTF21aaxksct,SN Ia
ZTF21aaxlbad,SN Ia
ZTF21aaxlhyl,SN II
ZTF21aaxseyd,SN II
ZTF21aaxstsv,SN Ia
ZTF21aaxstzy,SN Ia
ZTF21aaxswlc,SN Ia
ZTF21aaxtctv,SN Ic
ZTF21aaxtdrs,SN Ia
ZTF21aaxtije,SN IIn
ZTF21aaxtrlt,SN Ia-91T
ZTF21aaxubqf,SN Ia
ZTF21aaxuywf,SN Ia
ZTF21aaxvnjy,SN Ia
ZTF21aaxvrva,SN Ia
ZTF21aaxwnlr,SN Ia
ZTF21aaxwpyv,SN Ic-SLSN
ZTF21aaxwytv,SN Ia
ZTF21aaxxihx,SN Ic-BL
ZTF21aaxxmvs,SN IIb
ZTF21aaxxoei,SN II
ZTF21aaxycms,SN Ia
ZTF21aaxylga,SN Ia
ZTF21aaxzbrn,SN Ia
ZTF21aaxzczy,SN Ia
ZTF21aaxzdxd,SN Ia
ZTF21aaxzkfe,SN Ia
ZTF21aaydbtk,SN Ia
ZTF21aayddkn,SN Ib
ZTF21aaydfro,SN Ia
ZTF21aaydxoo,SN IIn
ZTF21aayfnjz,SN II
ZTF21aayggyo,SN Ia
ZTF21aaygkfw,SN Ia
ZTF21aaygmiu,SN Ia
ZTF21aaygmrl,SN IIn
ZTF21aaygqkb,SN Ic
ZTF21aaylweu,SN Ia
ZTF21aaymnuc,SN Ia
ZTF21aaynlsf,SN Ia
ZTF21aayqdwk,SN Ia
ZTF21aayqrgx,SN Ib
ZTF21aayquba,SN Ia
ZTF21aayqycm,SN Ia
ZTF21aayyxum,SN Ia
ZTF21aazazvw,SN Ia
ZTF21aazbico,SN Ia
ZTF21aazcjbh,SN Ia
ZTF21aazcune,SN Ia
ZTF21aazebgh,SN Ia
ZTF21aazeugz,SN Ia
ZTF21aazfkyj,SN Ia
ZTF21aazfmxb,SN Ia
ZTF21aazlxiw,SN Ia
ZTF21aazqkeq,SN II
ZTF21aazwtoz,SN Ia
ZTF21abaaipx,SN Ia
ZTF21abaakwd,SN Ia
ZTF21ababpoq,SN IIb
ZTF21abaevgu,SN Ia
ZTF21abahgst,SN Ia
ZTF21abahiow,SN Ib
ZTF21abaiicy,SN Ia
ZTF21abaiono,SN Ic-SLSN
ZTF21abameyr,SN Ia
ZTF21abamotd,SN Ia
ZTF21abaphri,SN Ia
ZTF21abaputv,SN Ia
ZTF21abbaerh,SN Ia
ZTF21abbjybk,SN Ia
ZTF21abbkglo,SN Ia
ZTF21abbliav,SN Ia
ZTF21abbodnh,SN Ia
ZTF21abboibr,SN Ia
ZTF21abbomrf,SN II
ZTF21abbqeea,SN Ic-SLSN
ZTF21abbsbov,SN Ia
ZTF21abbtgsa,SN Ia
ZTF21abbvkpr,SN Ia
ZTF21abbvvmf,SN IIb
ZTF21abbvzrd,SN II
ZTF21abbwbja,SN Ia
ZTF21abbxtwv,SN Ia
ZTF21abbytmm,SN Ia
ZTF21abbzcxe,SN Ia
ZTF21abbzqvv,SN Ia
ZTF21abcbfsr,SN II
ZTF21abcbwke,SN Ia
ZTF21abccaue,SN Ib
ZTF21abccdld,SN IIn
ZTF21abccplz,SN Ia
ZTF21abcdtoi,SN Ia
ZTF21abceehu,SN Ia
ZTF21abcfgub,SN Ia
ZTF21abcgrcj,SN Ia
ZTF21abcgufz,SN Ia
ZTF21abcgxwy,SN Ia
ZTF21abchdql,SN Ia
ZTF21abchjer,SN Ic-BL
ZTF21abcimwb,SN Ia
ZTF21abcixor,SN II
ZTF21abcjpnm,SN II
ZTF21abcmcuq,SN Ia
ZTF21abcmepi,SN Ia
ZTF21abcmjdy,SN Ia
ZTF21abcmlzt,SN Ia
ZTF21abcmtev,SN II
ZTF21abcmvci,SN Ia
ZTF21abcmzvk,SN II
ZTF21abcnkbe,SN Ia
ZTF21abcnpnk,SN Ia
ZTF21abconph,SN Ia
ZTF21abcouxj,SN Ia
ZTF21abcpazz,SN Ia
ZTF21abcpsjy,SN Ic-SLSN
ZTF21abcrhbt,SN Ia
ZTF21abcrhpk,SN Ia
ZTF21abctmnb,SN Ia
ZTF21abctnoh,SN Ia
ZTF21abcxner,SN Ia
ZTF21abcxswe,SN Ia
ZTF21abcxwxi,SN Ia
ZTF21abcympb,SN Ia
ZTF21abczimc,SN II
ZTF21abczjhy,SN Ia
ZTF21abdahai,SN II
ZTF21abdbodg,SN Ia
